Trace
EMI:FSCAN
A.18.24,N9010A
336745.3079068365,17.7386242987313
338995.25137559359,17.8193051458993
341245.19484435068,17.9098050238289
343495.13831310772,17.9911038519539
345745.08178186475,18.0402676703133
347995.02525062184,18.0946118475594
350244.96871937893,18.1382901312508
352494.912188136,18.1914364935555
354744.85565689305,18.2373654486336
356994.79912565008,18.2617871405282
359244.74259440717,18.2694470526375
361494.68606316426,18.2894818426766
363744.62953192135,18.3024670721688
365994.57300067839,18.303016388575
368244.51646943542,18.2837369085946
370494.45993819251,18.2592160345711
372744.4034069496,18.2103268744149
374994.34687570669,18.1590191961922
377244.29034446372,18.1015011908211
379494.23381322075,18.046897614161
381744.17728197784,17.9611432196297
383994.12075073493,17.8691174627938
386244.064219492,17.7673184515633
388494.00768824905,17.6672360541024
390743.95115700609,17.5470044256844
392993.89462576318,17.4263760687508
395243.83809452027,17.2641522528328
397493.78156327736,17.1117856146493
399743.72503203439,16.9559933783211
401993.66850079142,16.8029858709969
404243.61196954851,16.624419891993
406493.5554383056,16.4577099920907
408743.49890706269,16.2709118963875
410993.44237581972,16.1252286078133
413243.38584457675,15.9673840643563
415493.32931333384,15.8416974188485
417743.27278209093,15.647727692286
419993.21625084797,15.522369110743
422243.15971960506,15.3805310370125
424493.10318836209,15.3131863714852
426743.04665711918,15.2194211126961
428992.99012587627,15.1820218207039
431242.9335946333,15.0701748968758
433492.87706339039,15.0717541815438
435742.82053214742,15.0137936712899
437992.76400090451,15.0144574286141
440242.7074696616,14.9924389959969
442492.65093841864,15.0138928534188
444742.59440717573,14.9904172064461
446992.53787593276,15.0777356268563
449242.48134468985,15.1894375921883
451492.42481344694,15.3201672674813
453742.36828220397,15.4279172064461
455992.31175096106,15.5450436712899
458242.25521971809,15.6910321356453
460492.19868847518,15.8675915838875
462742.14215723227,16.0541989447274
464992.0856259893,16.2589566351571
467242.02909474639,16.4721982123055
469491.97256350343,16.6924740912118
471741.91603226052,16.9210278631844
473991.85950101761,17.1623837591805
476241.80296977464,17.4052731634774
478491.74643853173,17.6593854071297
480741.68990728876,17.9212872625985
482991.63337604585,18.1896206976571
485241.57684480288,18.4602734686532
487491.52031356,18.7176053167977
489741.46378231706,18.9732358099618
491991.4072510741,19.2404248358407
494241.35071983119,19.4954907538094
496491.29418858822,19.7530972601571
498741.23765734531,20.0175015570321
500991.1811261024,20.2632748724618
503241.12459485943,20.5120923163094
505491.06806361652,20.7585599066414
507741.01153237355,20.9841916205086
509990.95500113064,21.2056424261727
512240.89846988773,21.405425751368
514490.84193864476,21.5988156439461
516740.78540740185,21.7802502752938
518990.72887615889,21.9561459662118
521240.672344916,22.1227490545907
523490.61581367307,22.2645794989266
525740.5592824301,22.3877560736336
527990.50275118719,22.523833954493
530240.44621994416,22.6441876532235
532490.38968870137,22.7746274115243
534740.33315745834,22.9161526800789
536990.27662621543,23.0593945624032
539240.22009497252,23.1887814642586
541490.1635637295,23.3272702337899
543740.1070324867,23.4713513495125
545990.05050124368,23.6107174994149
548239.99397000077,23.7679822088875
550489.93743875786,23.9268490912118
552739.88090751483,24.0633999945321
554989.824376272,24.2014004828133
557239.767845029,24.3088986517586
559489.7113137861,24.3959347845711
561739.65478254319,24.4567029120125
563989.59825130017,24.5050274969735
566239.54172005737,24.5184857489266
568489.48518881435,24.5189969183602
570739.42865757144,24.4943921209969
572989.37212632853,24.4650036932625
575239.3155950855,24.413970673243
577489.25906384271,24.3575970770516
579739.20253259968,24.2740094305672
581989.14600135677,24.1885220648446
584239.08947011386,24.0823437811532
586489.03293887083,23.9710461737313
588738.976407628,23.8487317206063
590988.919876385,23.7268902899422
593238.8633451421,23.5844571234383
595488.80681389919,23.44437381045
597738.75028265617,23.2952801825203
599988.69375141338,23.1378399969735
602238.63722017035,22.9796139837899
604488.58068892744,22.816688263575
606738.52415768453,22.637847626368
608988.4676264415,22.4714352728524
611238.41109519871,22.2964856268563
613488.35456395568,22.1254574896493
615738.29803271277,21.9519650580086
617988.24150146986,21.7783200384774
620238.18497022684,21.604644501368
622488.128438984,21.4246823431649
624738.071907741,21.2566372992196
626988.01537649811,21.0956036688485
629237.9588452552,20.9239117743172
631487.90231401217,20.7354581000008
633737.84578276938,20.5244900824227
635987.78925152635,20.2889401556649
638237.73272028344,20.0335538031258
640487.67618904053,19.7679822088875
642737.61965779751,19.4820325018563
644987.56312655471,19.1564480902352
647237.50659531169,18.8100659491219
649487.45006406878,18.4165799261727
651737.39353282587,17.9544674994149
653987.33700158284,17.4993359686532
656237.28047034,17.0134274603524
658487.223939097,16.5596844793953
660737.16740785411,16.1301266791024
662987.1108766112,15.7115323187508
665237.05434536817,15.32035037295
667486.99781412538,14.9361569525399
669736.94128288236,14.6384579779305
671986.88475163945,14.3096539618172
674236.82822039654,14.0589978338875
676486.77168915351,13.7735211493172
678736.7151579106,13.5682141424813
680986.65862666769,13.3789059759774
683236.60209542478,13.2071148993172
685486.54556418187,13.0564648749032
687736.48903293884,12.9696652533211
689986.43250169593,12.8391720892586
692236.375970453,12.7919232489266
694486.31943921011,12.688010895411
696736.2629079672,12.6669079901375
698986.20637672418,12.5856854559578
701236.14984548127,12.5748135687508
703486.09331423836,12.5176312567391
705736.03678299545,12.4959332586922
707985.98025175254,12.4585644842782
710235.92372050951,12.4580838324227
712485.8671892666,12.4113461615243
714735.81065802369,12.4085538031258
716985.75412678078,12.3639676214852
719235.69759553787,12.3342206122078
721485.64106429485,12.300803864161
723735.58453305194,12.2783505560555
725985.528001809,12.2352215887703
728235.47147056612,12.2104870917
730485.41493932321,12.1719052435555
732735.35840808018,12.135650360743
734985.30187683727,12.09769412295
737235.24534559436,12.0647809149422
739485.18881435145,12.0158612372078
741735.13228310854,11.9622342230477
743985.07575186552,11.9277035833993
746235.01922062261,11.898719513575
748484.9626893797,11.851226532618
750734.90615813679,11.8009259344735
752984.84962689388,11.7473828436532
755234.79309565085,11.7076260687508
757484.73656440794,11.6784588934578
759734.680033165,11.6444775702157
761984.62350192212,11.6368329168953
764234.56697067921,11.6129376532235
766484.51043943618,11.5831982733407
768734.45390819327,11.5582959295907
770984.39737695036,11.52835818545
773234.34084570745,11.5026242376961
775484.28431446454,11.4735333563485
777734.22778322152,11.4481045843758
779984.17125197861,11.4270016791024
782234.1147207357,11.4014279486336
784484.05818949279,11.3707120062508
786734.00165824988,11.3466183783211
788983.94512700685,11.2877347113289
791233.888595764,11.2566754461922
793483.832064521,11.2297665716805
795733.77553327812,11.2186352850594
797983.71900203521,11.1753689886727
800233.66247079219,11.15140506045
802483.60593954928,11.1088482977547
804733.54940830637,11.0912701727547
806983.49287706346,11.0607220770516
809233.43634582043,11.0323636175789
811483.37981457752,10.9631039740243
813733.32328333461,10.9529645086922
815983.2667520917,10.8856274725594
818233.21022084879,10.8621136786141
820483.15368960577,10.7945172430672
822733.09715836286,10.7846371771493
824983.04062712,10.6982953192391
827232.984095877,10.6691357733407
829482.92756463413,10.5662381292977
831732.8710333911,10.5384900213875
833982.81450214819,10.4430539251961
836232.75797090528,10.4459988714852
838482.70143966237,10.37015506045
840732.64490841946,10.3488385321297
842982.58837717643,10.2863766791024
845232.53184593352,10.2779385687508
847482.47531469062,10.238074982325
849732.41878344771,10.2310559393563
851982.3622522048,10.22367068545
854232.30572096177,10.2709805609383
856482.24918971886,10.3042447210946
858732.192658476,10.345481598536
860982.136127233,10.3969266058602
863232.07959599013,10.4609219671883
865482.0230647471,10.5352704168953
867731.96653350419,10.6140896917977
869981.91000226128,10.720123016993
872231.85347101837,10.8144604803719
874481.79693977546,10.9628064276375
876731.74040853244,11.0672299505868
878981.68387728953,11.2417981268563
881231.62734604662,11.3732983709969
883481.57081480371,11.5592953802743
885731.5142835608,11.6898724676766
887981.45775231777,11.9055096747078
890231.40122107486,12.0622174383797
892481.344689832,12.2899243475594
894731.288158589,12.4581982733407
896981.23162734613,12.6743237616219
899231.17509610311,12.8400876166024
901481.1185648602,13.0710446478524
903731.06203361729,13.2502362372078
905981.00550237438,13.475494110743
908230.94897113147,13.6329419256844
910480.89243988844,13.8718335272469
912730.83590864553,14.0386044623055
914980.77937740262,14.261138641993
917230.72284615971,14.4344632269539
919480.6663149168,14.6595685125985
921730.60978367378,14.8294827582039
923980.55325243087,15.0374371649422
926230.496721188,15.1943814398446
928480.440189945,15.397613251368
930730.38365870214,15.5492550970711
932980.32712745911,15.7328717352547
935230.2705962162,15.8633420111336
937480.21406497329,16.0209729315438
939730.15753373038,16.1307904364266
941980.10100248735,16.2828824164071
944230.04447124444,16.3918606878914
946479.98794000153,16.5201108099618
948729.93140875862,16.5988843084969
950979.87487751571,16.703277313868
953229.81834627269,16.748931610743
955479.76181502978,16.8233258368172
957729.70528378687,16.8544385077157
959979.648752544,16.9059903265633
962229.592221301,16.918479645411
964479.535690058,16.9467770697274
966729.47915881511,16.9296872259774
968979.4226275722,16.9351575018563
971229.36609632929,16.9108578802743
973479.30956508638,16.8966900946297
975729.25303384336,16.8542325140633
977979.19650260045,16.8112713934578
980229.13997135754,16.7458188177743
982479.08344011463,16.6798703314461
984729.02690887172,16.6087567450203
986978.97037762869,16.5273205877938
989228.91384638578,16.433372223536
991478.85731514287,16.3292309881844
993728.8007839,16.2401196600594
995978.744252657,16.1162945868172
998228.687721414,16.0194623114266
1000478.6311901711,15.9155194403328
1002728.5746589282,15.831336701075
1004978.5181276853,15.7325818182625
1007228.4615964424,15.6448056341805
1009478.4050651994,15.5777432562508
1011728.3485339565,15.4836728216805
1013978.2920027135,15.436546051661
1016228.2354714706,15.3650204779305
1018478.1789402277,15.3163067938485
1020728.1224089847,15.2555691839852
1022978.0658777418,15.2426221014657
1025228.0093464989,15.2090909125008
1027477.952815256,15.1962582708993
1029727.8962840131,15.2035290838875
1031977.83975277,15.2005231024422
1034227.7832215271,15.206824982325
1036477.7266902842,15.2554700018563
1038727.6701590413,15.2595746161141
1040977.6136277984,15.3472973944344
1043227.5570965554,15.339751923243
1045477.5005653125,15.4501416327157
1047727.4440340695,15.463157379786
1049977.3875028268,15.5932385565438
1052227.3309715837,15.6244580389657
1054477.2744403407,15.7863309027352
1056727.2179090977,15.8326947333016
1058977.1613778549,15.9835965277352
1061227.1048466121,16.0338513495125
1063477.0483153691,16.186919891993
1065726.991784126,16.2213513495125
1067976.935252883,16.4143597723641
1070226.8787216402,16.4824216009774
1072476.8221903974,16.6469037176766
1074726.7656591544,16.7036282660164
1076976.7091279114,16.8375622870125
1079226.6525966683,16.8969037176766
1081476.5960654255,17.0507809759774
1083726.5395341828,17.1170422674813
1085976.4830029397,17.2508542181649
1088226.4264716967,17.3037945868172
1090476.3699404537,17.4012524725594
1092726.3134092109,17.4583813788094
1094976.2568779681,17.5681607367196
1097226.2003467251,17.642844879786
1099476.143815482,17.7219845892586
1101726.087284239,17.7760769964852
1103976.0307529962,17.8181302191414
1106225.9742217534,17.8596188666024
1108475.9176905104,17.8794018866219
1110725.8611592674,17.9077984930672
1112975.8046280243,17.9024502875008
1115225.7480967815,17.9087445379891
1117475.6915655388,17.8701016546883
1119725.6350342957,17.864539826075
1121975.5785030527,17.8129803778328
1124225.5219718097,17.7766873480477
1126475.4654405669,17.7195889593758
1128725.4089093241,17.6796261908211
1130975.3523780811,17.6198346258797
1133225.295846838,17.5639264227547
1135475.239315595,17.5233075262703
1137725.1827843522,17.4421231390633
1139975.1262531094,17.4063412787118
1142225.0697218664,17.3069684149422
1144475.0131906234,17.2789914251961
1146724.9566593803,17.1678845526375
1148974.9001281376,17.1542431952157
1151224.8435968948,17.0294873358407
1153474.7870656517,17.0137402655282
1155724.7305344087,16.874290192286
1157974.6740031657,16.8238064886727
1160224.6174719229,16.6848599554696
1162474.56094068,16.6560971380868
1164724.5044094371,16.5341717840828
1166974.447878194,16.5292355658211
1169224.391346951,16.3992840887703
1171474.3348157082,16.3465039374032
1173724.2782844654,16.2781827093758
1175974.2217532224,16.22562381045
1178224.1652219794,16.1780697943368
1180474.1086907363,16.1598050238289
1182724.0521594936,16.1150433661141
1184973.9956282508,16.0861203314461
1187223.9390970077,16.0475613714852
1189473.8825657647,16.0589291693368
1191723.8260345217,16.028228485743
1193973.7695032789,16.0576855780282
1196223.7129720361,16.0084073187508
1198473.6564407931,15.9947201849618
1200723.59990955,15.9684292914071
1202973.543378307,15.9803158880868
1205223.4868470642,15.9847333075203
1207473.4303158212,15.9931180121102
1209723.3737845784,16.0015408636727
1211973.3172533354,16.0045392157235
1214223.2607220924,16.0086362005868
1216473.2041908496,16.0334775091805
1218723.1476596065,16.0683285833993
1220973.0911283637,16.0987088324227
1223223.0345971207,16.1134564520516
1225472.9780658777,16.1257779242196
1227722.9215346349,16.1338650824227
1229972.8650033919,16.1613156439461
1232222.8084721491,16.1622769476571
1234472.751940906,16.1761166693368
1236722.695409663,16.1380002142586
1238972.6388784202,16.1443478705086
1241222.5823471772,16.0972134710946
1243472.5258159344,16.1133496405282
1245722.4692846914,16.0491711737313
1247972.4127534484,16.0625607611336
1250222.3562222056,15.9803158880868
1252472.2996909625,15.9858090521493
1254722.2431597197,15.9081341864266
1256972.1866284767,15.920318329493
1259222.1300972337,15.8633954168953
1261472.0735659909,15.8847500921883
1263722.0170347479,15.8129803778328
1265971.9605035051,15.8056790472664
1268221.9039722621,15.7095410467782
1270471.847441019,15.6833645941414
1272721.7909097762,15.6097638250985
1274971.7343785332,15.5877377630868
1277221.6778472904,15.5020672918953
1279471.6213160474,15.4574124457039
1281721.5647848044,15.3636166693368
1283971.5082535616,15.3147580267586
1286221.4517223185,15.2105786444344
1288471.3951910757,15.1522214056649
1290721.3386598327,15.0435635687508
1292971.2821285897,14.9829480292
1295221.2255973469,14.8735196234383
1297471.1690661039,14.8058240057625
1299721.1125348611,14.7175595404305
1301971.0560036181,14.6770932318368
1304220.999472375,14.583404266993
1306470.9429411322,14.5066601874032
1308720.8864098892,14.4063260199227
1310970.8298786464,14.3353650213875
1313220.7733474034,14.2499768377938
1315470.7168161604,14.2007596136727
1317720.6602849176,14.0968396307625
1319970.6037536745,14.0194470526375
1322220.5472224317,13.9296795965828
1324470.4906911887,13.8615643622078
1326720.4341599457,13.7810666205086
1328970.3776287029,13.7445218207039
1331220.3210974599,13.6715924383797
1333470.2645662171,13.6064068915047
1335720.2080349741,13.5288998724618
1337970.151503731,13.4752270819344
1340220.0949724882,13.4102856756844
1342470.0384412452,13.3425595404305
1344719.9819100024,13.2714230658211
1346969.9253787594,13.2160489203133
1349219.8688475164,13.1540600897469
1351469.8123162736,13.0974270941414
1353719.7557850305,13.0292431952157
1355969.6992537878,12.9638287665047
1358219.6427225447,12.8987118841805
1360469.5861913017,12.8643338324227
1362719.5296600589,12.8100049139657
1364969.4731288159,12.7542721869149
1367219.4165975731,12.6940915228524
1369469.36006633,12.644195282618
1371719.303535087,12.5830914618172
1373969.2470038442,12.5462109686532
1376219.1904726012,12.4866940619149
1378469.1339413584,12.4464718939461
1380719.0774101154,12.3951642157235
1382969.0208788724,12.3487393500008
1385218.9643476296,12.285178864161
1387468.9078163865,12.2452542425789
1389718.8512851438,12.1872250677743
1391968.7947539007,12.1390607000985
1394218.7382226577,12.071685516993
1396468.6816914149,12.025657379786
1398718.6251601719,11.9699704291024
1400968.5686289291,11.9279782416024
1403218.5120976861,11.883567536036
1405468.455566443,11.851226532618
1407718.3990352002,11.7847821356453
1409968.3425039572,11.7385861517586
1412218.2859727144,11.6958691717782
1414468.2294414714,11.6292187811532
1416718.1729102284,11.582542145411
1418968.1163789856,11.5213772894539
1421218.0598477426,11.4739758612313
1423468.0033164998,11.4002225042977
1425717.9467852567,11.3341748358407
1427967.8902540137,11.2501980902352
1430217.8337227709,11.1730877997078
1432467.7771915279,11.0735852362313
1434717.7206602851,10.9979779364266
1436967.6641290421,10.8983075262703
1439217.607597799,10.8076321722664
1441467.5510665562,10.7027356268563
1443717.4945353132,10.6096646429696
1445967.4380040704,10.4828869940438
1448217.3814728274,10.3885495306649
1450467.3249415844,10.2525403143563
1452717.2684103416,10.1448666693368
1454967.2118790986,10.0037381292977
1457217.1553478555,9.88116427675863
1459467.0988166127,9.71506472841878
1461717.0422853697,9.56303378359456
1463966.9857541269,9.39363070742269
1466216.9292228839,9.23743411318441
1468466.8726916409,9.06384249941488
1470716.8161603981,8.89318057314534
1472966.759629155,8.70585604921956
1475216.7030979123,8.52095767275472
1477466.6465666692,8.31204959170003
1479716.5900354262,8.11791964785238
1481966.5335041834,7.90309878603597
1484216.4769729404,7.71672793642659
1486466.4204416976,7.50229617373128
1488716.3639104546,7.33497592226644
1490966.3073792115,7.11271640078206
1493216.2508479687,6.96047183291097
1495466.1943167257,6.72798129336019
1497716.1377854829,6.58998843447347
1499966.08125424,6.40574618593831
1502216.0247229969,6.26250430361409
1504465.9681917541,6.1457821966805
1506715.911660511,5.98165103212972
1508965.8551292683,5.88841220156331
1511215.7985980252,5.75604220644613
1513465.7420667822,5.71781893984456
1515715.6855355394,5.58587619082113
1517965.6290042964,5.55310794130941
1520215.5724730536,5.48512240664144
1522465.5159418106,5.45304080263753
1524715.4594105675,5.45301028505941
1526965.4028793247,5.45474978701253
1529215.3463480817,5.50001498476644
1531465.2898168389,5.53530093447347
1533715.2332855959,5.60370608584066
1535965.1767543529,5.67896243349691
1538215.12022311,5.79664584414144
1540465.063691867,5.89699527041097
1542715.0071606243,6.06580325380941
1544964.9506293812,6.18558474795003
1547214.8940981382,6.38177462832113
1549464.8375668954,6.52253695742269
1551714.7810356524,6.77439852968831
1553964.7245044096,6.91039248720784
1556214.6679731666,7.18455477968831
1558464.6114419235,7.35297366396566
1560714.5549106807,7.62962313906331
1562964.4983794377,7.78542300478597
1565214.4418481949,8.05194827334066
1567464.3853169519,8.24785586611409
1569714.3287857089,8.52026339785238
1571964.2722544661,8.71791049257894
1574214.2157232231,8.9875790716805
1576464.1591919803,9.18185397402425
1578714.1026607372,9.44481631533284
1580964.0461294942,9.63968631045003
1583213.9895982514,9.88168307558675
1585463.9330670084,10.0567090155282
1587713.8765357656,10.2440411688485
1589963.8200045226,10.3816449286141
1592213.7634732795,10.5717923285164
1594463.7069420367,10.7059170843758
1596713.6504107937,10.8534848333993
1598963.5938795509,10.9782788397469
1601213.5373483079,11.1189419867196
1603463.4808170649,11.2244107367196
1605713.4242858221,11.3433148504891
1607963.3677545791,11.4288098456063
1610213.3112233363,11.5193402411141
1612463.2546920932,11.5763394476571
1614713.1981608502,11.6487500311532
1616963.1416296074,11.6968762518563
1619213.0850983644,11.7451855780282
1621463.0285671216,11.7580563666024
1623712.9720358786,11.785911286036
1625962.9155046355,11.7891766668953
1628212.8589733928,11.8058240057625
1630462.8024421497,11.8084332586922
1632712.7459109069,11.8289334417977
1634962.6893796639,11.8354107977547
1637212.6328484209,11.8437649847664
1639462.5763171781,11.8120572210946
1641712.5197859351,11.8220898749032
1643962.4632546923,11.7919613958993
1646212.4067234492,11.7981869818368
1648462.3501922062,11.7748715521493
1650712.2936609634,11.7812573553719
1652962.2371297204,11.7574994208016
1655212.1805984776,11.7951581122078
1657462.1240672346,11.7715298773446
1659712.0675359915,11.8069531561532
1661962.0110047488,11.7949902655282
1664211.9544735057,11.8351285101571
1666461.8979422629,11.8461300970711
1668711.84141102,11.8874661566414
1670961.7848797769,11.8843533636727
1673211.7283485341,11.9372479559578
1675461.6718172911,11.9276196600594
1677711.6152860483,12.0073010565438
1679961.5587548052,12.0217206122078
1682211.5022235622,12.0592953802743
1684461.4456923194,12.0719601751961
1686711.3891610764,12.1490170599618
1688961.3326298336,12.2082211615243
1691211.2760985906,12.3110272528328
1693461.2195673476,12.3878399969735
1695711.1630361048,12.4740368963875
1697961.1065048617,12.5634762884774
1700211.0499736189,12.6392056585946
1702460.9934423759,12.7054669500985
1704710.9369111329,12.7812039496102
1706960.88037989,12.8628003241219
1709210.8238486471,12.9296109320321
1711460.7673174043,13.0242688299813
1713710.7107861612,13.105132782618
1715960.6542549182,13.2233044745125
1718210.5977236754,13.2886120917
1720460.5411924324,13.3984143377938
1722710.4846611896,13.4436566473641
1724960.4281299466,13.5515133978524
1727210.3715987036,13.6098630072274
1729460.3150674608,13.7170941473641
1731710.2585362177,13.7677228094735
1733960.2020049747,13.8768384100594
1736210.1454737319,13.9161297918953
1738460.0889424889,14.0193173529305
1740710.0324112461,14.0626675726571
1742959.9758800031,14.1609952093758
1745209.91934876,14.2051846625008
1747459.8628175172,14.3086697699227
1749709.8062862742,14.3614422918953
1751959.7497550314,14.446197235743
1754209.6932237884,14.4890439154305
1756459.6366925454,14.5590741278328
1758709.5801613026,14.5992276312508
1760959.5236300596,14.6773755194344
1763209.4670988168,14.7243649603524
1765459.4105675737,14.8058850409188
1767709.3540363307,14.8284375311532
1769959.2975050879,14.8993756415047
1772209.2409738449,14.9418408514657
1774459.1844426021,14.996116364161
1776709.1279113591,15.0355298163094
1778959.071380116,15.0981595160164
1781209.0148488733,15.120269501368
1783458.9583176302,15.1837613226571
1785708.9017863874,15.206321442286
1787958.8452551444,15.2614285589852
1790208.7887239014,15.2818066717782
1792458.7321926586,15.3384472967782
1794708.6756614156,15.3239819647469
1796958.6191301728,15.3624875189461
1799208.5625989297,15.3512189032235
1801458.5060676867,15.3887555243172
1803708.4495364439,15.4017407538094
1805958.3930052009,15.4526822210946
1808208.3364739581,15.4491955877938
1810458.2799427151,15.4972760321297
1812708.223411472,15.4883114935555
1814958.1668802293,15.5311429144539
1817208.1103489862,15.5170895697274
1819458.0538177434,15.5592953802743
1821707.9972865004,15.5532681585946
1823957.9407552574,15.6241986395516
1826207.8842240146,15.6365811468758
1828457.8276927716,15.7011792303719
1830707.7711615288,15.7013623358407
1832957.7146302857,15.7523724676766
1835207.6580990427,15.7453000189461
1837457.6015678,15.8028103949227
1839707.5450365569,15.78421756045
1841957.4885053141,15.8394620062508
1844207.4319740711,15.8418805243172
1846457.3754428281,15.8844449164071
1848707.3189115853,15.8522641302743
1850957.2623803422,15.8949963690438
1853207.2058490994,15.8773572088875
1855457.1493178564,15.9083325506844
1857707.0927866134,15.8774029852547
1859957.0362553706,15.9016797186532
1862206.9797241276,15.8631436468758
1864456.9231928848,15.8783414007821
1866706.8666616417,15.8266217352547
1868956.8101303987,15.8418881537118
1871206.7535991559,15.7838894964852
1873456.6970679129,15.7861477972664
1875706.64053667,15.7390057684578
1877956.5840054271,15.7437131048836
1880206.5274741841,15.6790845038094
1882456.4709429413,15.6936871649422
1884706.4144116982,15.6636960150399
1886956.3578804554,15.6873623968758
1889206.3013492124,15.6356351019539
1891456.2448179694,15.6458813788094
1893706.1882867266,15.5853116156258
1895956.1317554836,15.6190030218758
1898206.0752242408,15.5725552679696
1900456.0186929977,15.6081616522469
1902705.9621617547,15.5721432806649
1904955.9056305119,15.5896679999032
1907205.8490992689,15.5424878241219
1909455.7925680261,15.5901867987313
1911705.7360367831,15.5602948309578
1913955.67950554,15.5987393500008
1916205.6229742973,15.57425662295
1918455.5664430542,15.6260525824227
1920705.5099118114,15.6022565008797
1922955.4533805684,15.6560208441414
1925205.3968493254,15.6214978338875
1927455.3403180826,15.6650235296883
1929705.2837868396,15.6183774115243
1931955.2272555968,15.6783673407235
1934205.1707243538,15.6583172918953
1936455.1141931107,15.7074429632821
1938705.0576618679,15.6734234930672
1940955.0011306249,15.7441556097664
1943204.9445993821,15.7202145697274
1945454.8880681391,15.7490994574227
1947704.8315368961,15.7083584906258
1949954.7750056533,15.7683941961922
1952204.7184744102,15.7283398749032
1954454.6619431674,15.7710339667
1956704.6054119244,15.7400204779305
1958954.5488806814,15.8066861273446
1961204.4923494386,15.7663495184578
1963454.4358181956,15.8109204413094
1965704.3792869528,15.7521206976571
1967954.3227557098,15.7814252020516
1970204.2662244667,15.730750763575
1972454.2096932239,15.7789303900399
1974704.1531619809,15.7241284491219
1976954.0966307381,15.7569577337899
1979204.0400994951,15.7067944647469
1981453.9835682521,15.7333905340828
1983703.9270370093,15.6641919256844
1985953.8705057662,15.6630780340828
1988203.8139745235,15.5949093939461
1990453.7574432804,15.6068188788094
1992703.7009120374,15.5226208807625
1994953.6443807946,15.5210110785164
1997203.5878495516,15.4350278021493
1999453.5313183088,15.4278790594735
2001703.4747870658,15.3386304022469
2003953.4182558227,15.3336560370125
2006203.36172458,15.2535779120125
2008453.3051933369,15.2429501654305
2010703.2486620941,15.1402661444344
2012953.1921308511,15.1134869696297
2015203.1355996081,15.0292126776375
2017453.0790683653,14.9996869208016
2019703.0225371222,14.9007107855477
2021952.9660058795,14.8862683417
2024202.9094746364,14.7945248724618
2026452.8529433934,14.7757107855477
2028702.7964121506,14.6896893622078
2030952.7398809076,14.6757962347664
2033202.6833496646,14.5660855414071
2035452.6268184218,14.5237958075203
2037702.5702871787,14.4398114325203
2039952.5137559359,14.4255902411141
2042202.4572246929,14.3300015570321
